index,axis-0,axis-1,axis-2
363,3.0,575.9584027044475,1302.4432238042355
364,3.0,576.2795624136925,777.4224778413773
365,3.0,575.2836927175522,1340.482722312212
366,3.0,573.1073703989387,1305.9338884428144
367,3.0,573.1814924180508,780.1430619210005
368,3.0,573.5009335875511,403.43580493330956
369,3.0,572.3528167307377,1301.8106862306595
370,3.0,571.5083789527416,355.64111122488976
371,3.0,569.3798966109753,1346.512627542019
372,3.0,569.416395008564,283.0121248466894
373,3.0,568.0203352570534,1317.7007920444012
374,3.0,566.3352397680283,1189.584337681532
375,3.0,564.6201837062836,780.4060298800468
376,3.0,564.7089708447456,344.6853334903717
377,3.0,565.1354470700026,283.2752888202667
378,3.0,563.1001933589578,361.2470149844885
379,3.0,561.9428264424205,1341.0617032311857
380,3.0,562.3333883881569,761.4502131938934
381,3.0,562.2430238425732,352.9408031962812
382,3.0,560.4250518679619,1309.6144857406616
383,3.0,558.7351589798927,739.2665736675262
384,3.0,558.6902279257774,630.4823622703552
385,3.0,558.3932634592056,306.3906339108944
386,3.0,558.1614182144403,624.1629445552826
387,3.0,557.1639454364777,780.0486645586789
388,3.0,557.3462122380733,778.2846233546734
389,3.0,556.5785819888115,291.3562015891075
390,3.0,557.4289609491825,270.3209968805313
391,3.0,555.7373241186142,299.50694757699966
392,3.0,556.1033657640219,287.19123435020447
393,3.0,554.6578489243984,1309.7164980769157
394,3.0,554.8422186374664,1274.9046952202916
395,3.0,554.9422287382185,1253.8524129092693
396,3.0,555.2935320734978,1202.1756516844034
397,3.0,554.6614759862423,1196.129294499755
398,3.0,554.2675670981407,738.1413826197386
399,3.0,553.5982595086098,309.5406630933285
400,3.0,554.4540699124336,280.5776834189892
401,3.0,553.466970294714,1328.4022067785263
402,3.0,553.4703425168991,295.4124462902546
403,3.0,553.3493290245533,259.73882788419724
404,3.0,551.795153349638,1363.0169568043202
405,3.0,551.7537429779768,1319.5726661086082
406,3.0,552.4498041570187,795.4371585547924
407,3.0,552.2895796298981,772.5285195112228
408,3.0,551.3714916408062,1207.5992604196072
409,3.0,551.0952590629458,1199.5099920034409
410,3.0,550.7236641943455,830.1429544240236
411,3.0,550.6394610106945,625.3762204051018
412,3.0,551.3514653742313,261.32579189538956
413,3.0,550.4604344666004,352.66008827090263
414,3.0,548.5670580267906,777.6531766653061
415,3.0,549.3720850348473,653.4172458648682
416,3.0,548.4213008582592,768.494824886322
417,3.0,547.1525033265352,1207.2738565206528
418,3.0,546.5905285179615,347.47424694895744
419,3.0,547.3682882487774,300.51486390829086
420,3.0,545.776421263814,320.0720744431019
421,3.0,545.9238981753588,288.19697496294975
422,3.0,545.1687260717154,62.19276252388954
423,3.0,544.2728714644909,1243.792015567422
424,3.0,543.9963785884902,811.0098214177415
425,3.0,544.4760335981846,388.04417288675904
426,3.0,543.7701878994703,386.45640459656715
427,3.0,544.3663415014744,365.280592918396
428,3.0,543.4420582652092,430.2453904747963
