channel,y,x
1,338,99
1,351,168
1,344,172
1,320,86
1,303,207
1,343,182
1,324,114
1,333,158
1,334,126
1,306,232
1,280,247
1,334,227
1,328,100
1,330,96
1,298,199
1,309,161
1,359,228
1,367,107
1,348,151
1,317,82
1,316,156
1,362,65
1,344,132
1,390,130
1,328,112
1,324,235
1,343,207
1,356,74
1,341,88
1,281,246
1,316,215
1,397,117
1,310,116
1,300,172
1,362,137
1,299,224
1,336,167
1,372,135
1,352,147
1,314,86
1,316,165
1,359,114
1,309,206
1,348,132
1,334,170
1,329,128
1,334,93
1,322,223
1,366,136
1,290,243
1,318,153
1,303,147
1,332,148
1,316,141
1,316,147
1,318,155
1,320,135
1,324,148
1,321,148
1,326,144
1,312,154
1,318,150
1,328,122
1,323,123
1,323,127
1,325,121
1,317,125
1,329,125
1,312,126
1,323,126
1,317,129
1,330,125
1,328,119
1,329,120
1,319,96
1,325,86
1,319,86
1,328,98
1,320,102
1,335,103
1,315,97
1,318,90
1,340,96
1,330,88
1,323,88
1,319,99
1,354,161
1,344,152
1,352,152
1,344,156
1,353,168
1,352,160
1,335,168
1,343,159
1,349,152
1,339,155
1,353,152
1,335,150
1,294,864
1,374,822
1,353,886
1,384,840
1,325,798
1,374,830
1,299,850
1,350,841
1,351,803
1,343,795
1,311,879
1,389,852
1,329,864
1,329,803
1,322,799
1,386,848
1,356,877
1,357,794
1,356,788
1,356,877
1,379,835
1,335,864
1,351,860
1,335,822
1,317,838
1,301,860
1,305,845
1,343,824
1,376,831
1,333,878
1,323,877
1,326,823
1,342,835
1,364,814
1,370,811
1,322,836
1,368,785
1,370,770
1,373,834
1,365,839
1,358,847
1,364,841
1,377,855
1,372,846
1,372,856
1,368,844
1,353,849
1,367,847
1,368,850
1,377,839
1,364,856
1,305,845
1,304,844
1,304,851
1,305,842
1,298,837
1,306,852
1,309,861
1,297,843
1,309,849
1,298,862
1,307,849
1,306,848
1,330,848
1,330,846
1,329,850
1,336,856
1,344,844
1,329,857
1,337,851
1,331,860
1,335,851
1,334,851
1,328,857
1,341,856
1,364,794
1,353,806
1,357,803
1,361,806
1,358,804
1,363,808
1,366,806
1,366,802
1,368,794
1,359,794
1,360,794
1,368,815
1,330,436
1,336,458
1,419,442
1,363,473
1,377,429
1,392,440
1,385,457
1,387,463
1,377,435
1,384,458
1,345,439
1,395,458
1,350,390
1,356,429
1,359,411
1,337,458
1,374,468
1,415,447
1,415,438
1,360,418
1,339,436
1,351,454
1,337,425
1,349,449
1,353,419
1,374,455
1,361,474
1,363,432
1,326,446
1,338,443
1,338,457
1,341,449
1,338,460
1,342,447
1,334,444
1,337,451
1,344,444
1,346,441
1,332,442
1,345,461
1,386,441
1,393,437
1,387,450
1,381,449
1,381,441
1,388,455
1,385,445
1,393,452
1,388,456
1,392,442
1,397,452
1,381,439
1,392,437
1,388,437
1,391,437
1,380,428
1,380,432
1,389,435
1,396,441
1,390,432
1,379,427
1,389,436
1,378,435
1,383,435
1,365,417
1,358,414
1,353,422
1,362,416
1,357,412
1,355,405
1,362,412
1,356,417
1,359,404
1,352,421
1,360,421
1,355,416
1,332,637
1,331,739
1,364,626
1,321,753
1,365,709
1,363,641
1,349,699
1,351,692
1,363,701
1,355,639
1,326,634
1,378,628
1,319,651
1,377,707
1,371,706
1,367,740
1,383,748
1,316,652
1,327,751
1,329,759
1,350,672
1,374,693
1,364,677
1,350,694
1,371,738
1,372,728
1,369,740
1,380,738
1,368,740
1,376,730
1,379,738
1,363,734
1,380,735
1,371,742
1,371,736
1,381,729
1,323,656
1,330,656
1,326,650
1,334,653
1,334,651
1,332,659
1,327,658
1,329,656
1,323,658
1,338,660
1,335,661
1,329,657
1,345,716
1,346,714
1,348,719
1,348,712
1,349,705
1,355,709
1,345,714
1,342,713
1,357,703
1,346,718
1,343,720
1,345,719
1,350,727
1,345,718
1,336,740
1,347,740
1,347,721
1,346,742
1,349,737
1,348,737
1,352,731
1,343,731
1,355,734
1,350,737
1,356,295
1,332,284
1,390,297
1,363,287
1,365,294
1,335,293
1,381,287
1,372,300
1,368,299
1,375,303
1,375,304
1,385,300
1,365,301
1,378,296
1,369,295
1,367,304
1,368,286
1,367,292
1,357,303
1,370,284
1,383,294
1,382,297
1,372,291
1,378,294
1,377,287
1,369,286
1,378,290
1,375,297
1,378,287
1,385,302
1,377,290
1,340,286
1,338,288
1,351,291
1,350,287
1,357,286
1,346,290
1,351,287
1,337,292
1,342,285
1,347,290
1,352,291
1,345,287
1,390,302
1,376,289
1,381,297
1,374,301
1,377,298
1,392,297
1,385,295
1,381,298
1,385,293
1,373,296
1,382,294
1,385,302
1,381,528
1,396,551
1,392,524
1,379,496
1,348,545
1,363,520
1,390,552
1,385,493
1,402,513
1,390,534
1,381,534
1,422,478
1,350,532
1,389,539
1,404,539
1,358,534
1,404,547
1,345,524
1,368,551
1,366,543
1,387,561
1,360,528
1,358,512
1,362,519
1,366,514
1,358,532
1,364,522
1,369,515
1,368,512
1,373,516
1,357,518
1,373,519
1,366,518
1,350,524
1,348,517
1,350,514
1,344,524
1,350,518
1,348,519
1,354,515
1,349,513
1,356,515
1,347,520
1,352,528
1,353,529
1,410,518
1,413,519
1,411,527
1,421,524
1,414,520
1,410,516
1,411,517
1,409,533
1,419,518
1,413,526
1,414,515
1,419,521
1,353,535
1,347,534
1,347,533
1,353,529
1,356,535
1,349,531
1,344,531
1,347,538
1,355,529
1,350,531
1,344,529
1,348,538
1,420,330
1,409,303
1,422,331
1,381,353
1,380,314
1,479,306
1,478,303
1,429,310
1,444,292
1,456,318
1,458,300
1,441,321
1,472,307
1,376,316
1,425,318
1,377,339
1,384,349
1,375,356
1,394,355
1,384,334
1,453,299
1,428,292
1,393,314
1,405,313
1,466,316
1,435,306
1,371,379
1,454,319
1,446,308
1,446,294
1,439,307
1,429,308
1,434,291
1,440,296
1,432,304
1,440,303
1,436,310
1,445,311
1,442,308
1,431,305
1,409,293
1,414,299
1,409,289
1,394,302
1,407,294
1,404,296
1,400,304
1,400,298
1,406,298
1,406,294
1,410,293
1,408,297
1,434,308
1,447,313
1,443,323
1,438,327
1,442,305
1,429,317
1,434,310
1,441,310
1,441,312
1,439,316
1,448,316
1,435,329
1,446,309
1,434,312
1,436,305
1,444,300
1,441,310
1,442,316
1,428,301
1,449,307
1,450,302
1,450,307
1,442,304
1,449,308
1,457,232
1,470,195
1,390,185
1,459,173
1,420,137
1,440,122
1,432,172
1,479,189
1,442,171
1,488,217
1,472,205
1,447,204
1,418,182
1,434,126
1,413,195
1,463,200
1,501,195
1,480,227
1,429,148
1,477,226
1,455,186
1,487,209
1,460,173
1,406,151
1,507,200
1,465,209
1,437,151
1,486,198
1,457,166
1,411,145
1,408,153
1,437,211
1,424,136
1,398,165
1,423,144
1,483,216
1,443,128
1,476,191
1,446,171
1,483,205
1,437,145
1,480,182
1,517,190
1,417,157
1,489,194
1,461,214
1,451,215
1,458,211
1,468,220
1,459,219
1,462,223
1,455,211
1,459,212
1,462,211
1,462,221
1,458,213
1,453,218
1,422,186
1,406,183
1,409,195
1,414,192
1,413,184
1,400,182
1,413,188
1,414,176
1,408,176
1,402,189
1,407,195
1,414,186
1,476,207
1,470,221
1,465,221
1,463,217
1,479,207
1,473,205
1,478,214
1,477,212
1,487,217
1,475,219
1,468,214
1,468,220
1,438,110
1,439,106
1,436,115
1,426,119
1,434,112
1,433,117
1,439,112
1,430,121
1,429,116
1,442,115
1,440,119
1,431,113
1,448,791
1,377,785
1,400,764
1,447,787
1,397,782
1,402,792
1,400,767
1,430,742
1,404,796
1,432,791
1,403,843
1,422,761
1,403,785
1,392,787
1,421,784
1,399,775
1,412,780
1,439,729
1,432,762
1,414,758
1,425,757
1,428,760
1,413,762
1,424,746
1,422,753
1,419,751
1,422,758
1,419,754
1,431,751
1,421,753
1,446,711
1,440,717
1,442,710
1,447,716
1,441,720
1,446,712
1,448,721
1,446,719
1,447,714
1,443,714
1,444,709
1,443,715
1,462,733
1,461,734
1,462,736
1,451,734
1,458,726
1,457,730
1,459,731
1,448,735
1,459,736
1,453,733
1,460,737
1,452,732
1,427,773
1,434,780
1,421,775
1,434,771
1,424,778
1,437,789
1,422,768
1,424,770
1,416,771
1,441,781
1,430,782
1,434,769
1,412,970
1,436,952
1,415,942
1,443,989
1,441,989
1,399,941
1,401,951
1,459,961
1,426,966
1,424,984
1,461,970
1,441,970
1,412,953
1,439,999
1,428,952
1,460,931
1,424,1000
1,394,1030
1,462,941
1,413,1024
1,395,1027
1,463,976
1,449,988
1,461,937
1,389,1052
1,421,1003
1,392,1021
1,409,952
1,411,983
1,475,963
1,412,957
1,425,954
1,410,994
1,415,945
1,404,937
1,410,940
1,402,938
1,417,942
1,407,938
1,408,952
1,408,939
1,414,947
1,406,955
1,417,948
1,406,941
1,407,1001
1,411,1009
1,411,992
1,403,997
1,406,1005
1,404,1003
1,404,1000
1,406,1002
1,406,1006
1,406,997
1,408,1010
1,405,1009
1,404,1021
1,402,1023
1,407,1032
1,399,1023
1,398,1028
1,394,1038
1,406,1027
1,406,1019
1,409,1020
1,404,1028
1,410,1027
1,405,1032
1,483,941
1,471,941
1,473,939
1,472,936
1,464,939
1,482,947
1,472,949
1,470,937
1,473,943
1,468,941
1,465,938
1,472,928
1,414,615
1,408,637
1,418,619
1,448,631
1,408,594
1,425,697
1,438,625
1,422,592
1,421,671
1,404,668
1,425,612
1,426,667
1,394,660
1,416,631
1,442,655
1,421,697
1,433,670
1,423,683
1,435,657
1,423,705
1,411,635
1,422,630
1,406,668
1,423,731
1,428,690
1,405,701
1,406,641
1,405,651
1,413,666
1,402,659
1,408,667
1,410,658
1,407,658
1,399,656
1,410,648
1,404,651
1,407,655
1,418,650
1,426,633
1,423,628
1,426,631
1,416,626
1,425,624
1,420,621
1,423,636
1,422,642
1,424,626
1,424,630
1,427,630
1,426,630
1,439,660
1,438,664
1,435,668
1,439,659
1,440,655
1,438,665
1,441,663
1,441,657
1,432,672
1,436,668
1,431,670
1,440,659
1,430,682
1,412,683
1,431,677
1,413,675
1,425,667
1,420,670
1,413,672
1,422,661
1,421,671
1,424,682
1,433,676
1,423,674
1,429,1255
1,414,1251
1,403,1267
1,514,1237
1,457,1218
1,417,1264
1,451,1257
1,466,1215
1,475,1262
1,485,1254
1,502,1237
1,442,1267
1,486,1232
1,459,1262
1,474,1233
1,483,1234
1,451,1245
1,450,1211
1,415,1260
1,479,1252
1,489,1260
1,494,1227
1,455,1185
1,464,1211
1,420,1260
1,413,1258
1,418,1263
1,424,1264
1,425,1262
1,415,1258
1,412,1259
1,421,1266
1,419,1250
1,416,1257
1,427,1256
1,427,1257
1,418,1245
1,422,1246
1,419,1249
1,426,1254
1,427,1258
1,416,1247
1,427,1238
1,422,1241
1,425,1250
1,423,1249
1,422,1245
1,421,1247
1,433,1255
1,420,1251
1,428,1259
1,436,1251
1,427,1255
1,428,1239
1,426,1259
1,422,1252
1,424,1258
1,440,1246
1,430,1257
1,435,1257
1,492,1255
1,496,1252
1,488,1255
1,502,1243
1,488,1245
1,485,1252
1,482,1262
1,497,1247
1,497,1248
1,495,1238
1,491,1240
1,489,1247
1,499,1036
1,447,1038
1,509,1074
1,477,1025
1,442,1032
1,529,1078
1,500,1052
1,451,1035
1,445,1038
1,472,1018
1,518,1055
1,489,1062
1,474,1060
1,499,1046
1,453,1029
1,530,1086
1,499,1052
1,455,1041
1,521,1066
1,486,1040
1,478,1018
1,521,1045
1,445,1055
1,455,1056
1,446,1046
1,455,1055
1,454,1052
1,469,1053
1,460,1055
1,461,1055
1,453,1048
1,465,1053
1,460,1050
1,451,1053
1,443,1033
1,447,1018
1,451,1019
1,450,1025
1,441,1022
1,449,1016
1,454,1021
1,442,1025
1,441,1027
1,443,1025
1,453,1025
1,448,1023
1,495,1077
1,509,1078
1,504,1075
1,506,1061
1,500,1069
1,508,1072
1,496,1063
1,498,1064
1,504,1059
1,506,1081
1,507,1063
1,511,1068
1,475,1035
1,482,1045
1,488,1047
1,485,1038
1,480,1041
1,483,1037
1,476,1032
1,492,1035
1,482,1042
1,472,1038
1,483,1035
1,477,1044
1,461,1388
1,454,1390
1,514,1369
1,480,1382
1,484,1374
1,502,1384
1,517,1376
1,518,1381
1,526,1377
1,520,1379
1,523,1385
1,523,1382
1,515,1388
1,530,1379
1,524,1382
1,522,1385
1,515,1381
1,529,1387
1,514,1377
1,515,1368
1,511,1377
1,498,1381
1,512,1371
1,499,1377
1,516,1372
1,522,1378
1,515,1370
1,513,1380
1,506,1375
1,511,1375
1,477,1372
1,482,1380
1,486,1379
1,481,1378
1,490,1379
1,494,1381
1,476,1387
1,480,1373
1,487,1377
1,496,1378
1,479,1373
1,478,1377
1,528,1386
1,528,1385
1,527,1390
1,518,1388
1,523,1390
1,526,1390
1,522,1388
1,511,1389
1,520,1389
1,527,1389
1,519,1384
1,522,1385
1,506,1321
1,544,1387
1,503,1346
1,459,1295
1,485,1344
1,533,1330
1,570,1373
1,496,1326
1,603,1374
1,607,1380
1,570,1375
1,532,1359
1,548,1389
1,463,1319
1,529,1323
1,543,1380
1,582,1339
1,560,1364
1,483,1327
1,465,1294
1,582,1351
1,505,1343
1,617,1371
1,548,1355
1,616,1386
1,455,1311
1,464,1317
1,564,1344
1,491,1346
1,534,1334
1,589,1350
1,448,1340
1,529,1304
1,513,1311
1,457,1304
1,495,1304
1,554,1378
1,534,1293
1,527,1348
1,444,1348
1,609,1372
1,623,1365
1,476,1292
1,522,1335
1,555,1335
1,493,1349
1,481,1293
1,488,1331
1,530,1293
1,577,1354
1,536,1372
1,467,1347
1,551,1336
1,540,1338
1,542,1341
1,548,1346
1,546,1346
1,554,1350
1,538,1346
1,545,1344
1,545,1337
1,549,1340
1,548,1341
1,530,1345
1,468,1336
1,452,1328
1,477,1336
1,465,1331
1,468,1328
1,471,1333
1,462,1342
1,459,1327
1,466,1337
1,465,1329
1,464,1340
1,463,1339
1,516,1279
1,513,1291
1,523,1283
1,515,1291
1,513,1293
1,516,1282
1,521,1286
1,512,1287
1,528,1284
1,517,1284
1,508,1281
1,523,1286
1,537,1337
1,527,1343
1,519,1342
1,536,1331
1,526,1328
1,535,1346
1,527,1342
1,531,1339
1,533,1342
1,534,1338
1,532,1338
1,522,1335
1,526,1155
1,496,1159
1,489,1176
1,495,1168
1,493,1168
1,499,1158
1,510,1177
1,523,1151
1,509,1149
1,518,1161
1,513,1148
1,525,1151
1,508,1149
1,523,1157
1,517,1157
1,517,1149
1,522,1149
1,506,1149
1,510,1155
1,508,1155
1,502,1152
1,512,1160
1,516,1159
1,508,1148
1,530,1151
1,520,1148
1,515,1152
1,520,1149
1,515,1149
1,511,1149
1,517,1147
1,493,1154
1,502,1159
1,513,1166
1,508,1167
1,505,1162
1,506,1157
1,511,1169
1,506,1169
1,508,1171
1,501,1155
1,497,1163
1,504,1171
1,514,1162
1,523,1175
1,523,1168
1,511,1170
1,512,1167
1,522,1165
1,519,1175
1,524,1169
1,519,1165
1,522,1164
1,516,1163
1,512,1175
1,509,359
1,479,338
1,505,364
1,553,297
1,502,411
1,498,376
1,512,350
1,499,332
1,490,343
1,516,346
1,533,406
1,528,397
1,498,277
1,517,358
1,493,376
1,521,402
1,500,331
1,501,283
1,552,298
1,487,312
1,514,385
1,547,416
1,488,301
1,495,368
1,557,300
1,524,316
1,496,274
1,489,408
1,496,326
1,514,341
1,520,334
1,524,406
1,513,406
1,532,412
1,517,408
1,510,414
1,516,407
1,526,411
1,516,416
1,515,417
1,514,416
1,522,413
1,529,414
1,502,272
1,488,281
1,506,287
1,499,279
1,507,274
1,509,279
1,500,276
1,500,281
1,508,273
1,499,283
1,501,284
1,503,274
1,488,332
1,495,340
1,484,339
1,491,346
1,499,331
1,494,339
1,489,344
1,486,346
1,486,328
1,496,335
1,489,349
1,496,336
1,484,301
1,492,294
1,490,295
1,496,299
1,488,297
1,488,296
1,497,294
1,490,293
1,494,288
1,485,285
1,500,291
1,492,299
1,514,982
1,563,982
1,578,970
1,484,989
1,507,994
1,535,992
1,539,983
1,518,974
1,569,976
1,541,972
1,568,959
1,564,974
1,544,947
1,522,984
1,541,984
1,499,984
1,530,992
1,509,968
1,510,974
1,530,974
1,518,982
1,503,991
1,516,1001
1,516,992
1,506,1001
1,510,995
1,508,998
1,513,995
1,513,1001
1,512,1001
1,521,1004
1,513,1002
1,522,1005
1,552,966
1,565,959
1,556,954
1,554,957
1,551,951
1,560,960
1,554,964
1,561,955
1,562,963
1,567,961
1,551,953
1,550,952
1,534,984
1,524,978
1,536,981
1,525,980
1,523,985
1,524,977
1,522,974
1,528,995
1,540,984
1,531,982
1,533,990
1,530,979
1,542,945
1,541,954
1,539,940
1,541,962
1,553,952
1,546,953
1,550,956
1,556,951
1,546,949
1,558,959
1,556,952
1,554,954
1,498,1193
1,499,1192
1,508,1186
1,507,1199
1,512,1191
1,509,1197
1,513,1189
1,510,1203
1,504,1202
1,509,1199
1,509,1204
1,509,1196
1,512,1197
1,512,1194
1,513,1193
1,513,1193
1,507,1188
1,512,1187
1,512,1198
1,509,1183
1,512,1192
1,506,1191
1,513,1196
1,508,1186
1,511,1201
1,506,1192
1,513,1192
1,487,1183
1,499,1190
1,494,1190
1,499,1184
1,501,1189
1,494,1191
1,490,1182
1,486,1182
1,496,1183
1,496,1185
1,493,1191
1,498,1185
1,488,1188
1,491,1180
1,500,1182
1,494,1185
1,489,1179
1,486,1183
1,490,1183
1,485,1180
1,478,1192
1,495,1182
1,499,1187
1,487,1179
1,544,735
1,564,737
1,590,729
1,540,722
1,631,815
1,558,720
1,599,794
1,580,768
1,509,727
1,590,742
1,609,774
1,516,712
1,610,793
1,580,729
1,528,734
1,511,697
1,539,709
1,549,732
1,575,756
1,563,742
1,579,723
1,565,768
1,599,799
1,598,727
1,598,784
1,611,772
1,557,752
1,606,809
1,579,707
1,611,808
1,542,720
1,555,714
1,568,769
1,595,720
1,593,713
1,597,718
1,594,726
1,598,723
1,592,717
1,595,715
1,595,722
1,582,715
1,595,719
1,596,728
1,588,716
1,565,767
1,574,772
1,575,774
1,577,768
1,577,772
1,572,773
1,573,766
1,585,766
1,578,772
1,580,773
1,579,768
1,569,757
1,625,802
1,634,805
1,635,809
1,621,809
1,632,810
1,630,802
1,625,805
1,628,799
1,623,795
1,634,810
1,634,804
1,633,804
1,524,716
1,510,715
1,513,702
1,515,715
1,515,706
1,504,721
1,511,717
1,516,704
1,524,711
1,520,709
1,527,715
1,526,708
1,514,1106
1,526,1116
1,511,1141
1,499,1138
1,514,1105
1,510,1123
1,502,1131
1,505,1141
1,501,1143
1,497,1141
1,512,1144
1,513,1141
1,508,1139
1,507,1136
1,505,1136
1,507,1131
1,510,1141
1,513,1139
1,497,1131
1,501,1120
1,495,1131
1,500,1130
1,500,1126
1,505,1134
1,495,1130
1,501,1133
1,497,1135
1,501,1134
1,500,1120
1,502,1137
1,502,1114
1,505,1116
1,501,1122
1,500,1123
1,503,1113
1,497,1116
1,501,1111
1,503,1124
1,508,1116
1,504,1112
1,496,1123
1,515,1123
1,513,1128
1,517,1119
1,513,1119
1,521,1125
1,519,1134
1,525,1123
1,522,1118
1,510,1127
1,520,1137
1,520,1133
1,517,1133
1,516,1135
1,645,85
1,598,20
1,549,65
1,689,72
1,534,54
1,588,25
1,561,59
1,525,116
1,513,65
1,608,57
1,627,128
1,536,94
1,563,76
1,529,98
1,560,87
1,603,84
1,645,78
1,658,84
1,544,56
1,535,75
1,575,92
1,660,85
1,579,22
1,597,30
1,586,76
1,675,66
1,548,113
1,539,54
1,683,62
1,600,114
1,550,54
1,579,66
1,648,144
1,701,63
1,635,93
1,604,38
1,570,40
1,682,61
1,588,59
1,652,77
1,610,119
1,611,64
1,649,138
1,528,117
1,534,82
1,508,66
1,646,146
1,572,56
1,536,95
1,656,67
1,541,50
1,514,113
1,649,115
1,622,66
1,586,94
1,541,73
1,623,77
1,623,97
1,653,143
1,578,53
1,573,107
1,623,121
1,664,135
1,655,137
1,639,124
1,546,83
1,616,136
1,518,65
1,574,105
1,595,3
1,568,109
1,580,30
1,614,82
1,616,89
1,610,90
1,617,83
1,611,84
1,622,86
1,620,94
1,614,94
1,630,87
1,624,80
1,613,82
1,601,80
1,568,70
1,568,67
1,569,64
1,559,66
1,572,63
1,559,67
1,568,75
1,574,75
1,564,63
1,569,74
1,562,62
1,569,66
1,532,68
1,527,69
1,528,77
1,521,71
1,529,78
1,521,81
1,527,68
1,531,75
1,527,71
1,522,69
1,519,77
1,523,72
1,553,86
1,556,91
1,548,93
1,549,100
1,553,103
1,562,85
1,549,96
1,554,102
1,551,92
1,557,90
1,549,92
1,549,99
1,568,1153
1,548,1173
1,573,1142
1,588,1102
1,537,1213
1,557,1206
1,566,1224
1,542,1194
1,577,1215
1,578,1138
1,543,1195
1,587,1099
1,574,1220
1,570,1235
1,540,1172
1,568,1207
1,550,1227
1,547,1191
1,570,1154
1,529,1203
1,563,1237
1,558,1177
1,575,1225
1,549,1208
1,539,1208
1,543,1208
1,555,1214
1,553,1205
1,549,1199
1,551,1197
1,551,1207
1,553,1195
1,538,1202
1,550,1210
1,554,1205
1,519,1194
1,525,1183
1,521,1186
1,516,1197
1,515,1192
1,518,1199
1,521,1189
1,517,1194
1,517,1191
1,524,1194
1,520,1190
1,524,1185
1,572,1226
1,567,1223
1,565,1220
1,576,1214
1,568,1229
1,569,1225
1,581,1223
1,579,1223
1,568,1224
1,564,1221
1,567,1219
1,571,1217
1,549,1243
1,560,1229
1,543,1247
1,562,1239
1,555,1241
1,556,1237
1,551,1242
1,556,1236
1,557,1246
1,551,1245
1,563,1244
1,557,1236
1,604,669
1,598,659
1,585,675
1,600,678
1,654,667
1,609,650
1,656,665
1,621,674
1,565,643
1,604,644
1,673,651
1,649,662
1,568,651
1,552,661
1,598,658
1,547,658
1,578,666
1,568,656
1,598,671
1,551,649
1,591,653
1,587,647
1,583,658
1,587,650
1,583,649
1,593,655
1,589,648
1,605,654
1,586,648
1,599,649
1,595,649
1,586,649
1,566,645
1,573,652
1,569,646
1,580,651
1,570,653
1,567,649
1,567,658
1,570,657
1,573,657
1,577,660
1,577,657
1,577,653
1,591,662
1,603,652
1,606,666
1,614,671
1,599,661
1,609,646
1,595,657
1,604,654
1,594,650
1,604,657
1,591,661
1,600,653
1,678,657
1,676,656
1,677,651
1,678,655
1,687,657
1,678,650
1,691,653
1,693,654
1,682,650
1,690,659
1,678,656
1,674,657
1,573,200
1,551,152
1,641,192
1,591,185
1,577,160
1,646,216
1,561,193
1,585,193
1,658,223
1,566,189
1,554,159
1,616,237
1,566,199
1,580,200
1,601,189
1,636,217
1,621,191
1,592,191
1,614,189
1,566,168
1,607,186
1,596,246
1,547,154
1,559,170
1,610,212
1,562,152
1,547,140
1,554,150
1,622,237
1,591,159
1,544,135
1,543,166
1,555,167
1,544,167
1,544,161
1,536,160
1,544,165
1,555,164
1,542,161
1,547,159
1,548,165
1,544,159
1,541,162
1,587,180
1,591,185
1,593,182
1,586,189
1,584,168
1,589,183
1,595,191
1,587,185
1,594,171
1,589,180
1,583,172
1,584,183
1,634,198
1,628,203
1,628,198
1,633,186
1,639,204
1,638,195
1,633,196
1,632,194
1,637,210
1,626,198
1,631,193
1,626,196
1,604,170
1,600,169
1,596,171
1,594,162
1,594,160
1,599,164
1,607,171
1,605,168
1,601,166
1,608,175
1,596,175
1,608,171
1,537,1082
1,653,1091
1,649,1094
1,622,1108
1,634,1106
1,612,1101
1,642,1100
1,582,1083
1,650,1100
1,615,1087
1,635,1098
1,657,1093
1,620,1089
1,598,1073
1,566,1089
1,643,1100
1,569,1084
1,604,1100
1,616,1094
1,607,1098
1,601,1091
1,607,1087
1,601,1087
1,609,1102
1,594,1092
1,603,1101
1,608,1100
1,601,1097
1,600,1094
1,609,1090
1,610,1100
1,603,1092
1,605,1095
1,605,1100
1,608,1096
1,624,1101
1,611,1097
1,606,1100
1,614,1095
1,615,1088
1,622,1088
1,629,1085
1,621,1092
1,634,1093
1,616,1089
1,626,1090
1,610,1078
1,628,1090
1,621,1094
1,619,1096
1,632,1086
1,612,1087
1,622,1086
1,635,1094
1,632,1104
1,624,1097
1,642,1102
1,640,1098
1,634,1096
1,631,1089
1,636,1096
1,643,1103
1,632,1098
1,640,1099
1,637,1113
1,579,318
1,574,299
1,579,320
1,596,295
1,563,324
1,597,309
1,572,360
1,604,277
1,558,312
1,569,294
1,594,322
1,580,295
1,574,357
1,580,285
1,576,361
1,582,288
1,587,332
1,580,337
1,578,343
1,579,325
1,584,347
1,585,337
1,584,346
1,586,333
1,580,344
1,588,331
1,583,328
1,576,341
1,586,339
1,575,333
1,562,338
1,564,344
1,564,334
1,556,337
1,564,335
1,568,346
1,565,347
1,570,339
1,562,341
1,570,337
1,567,337
1,579,363
1,580,357
1,581,357
1,582,352
1,579,369
1,580,353
1,577,370
1,581,355
1,568,358
1,580,363
1,582,362
1,576,369
1,582,296
1,589,294
1,592,292
1,587,283
1,587,304
1,581,296
1,576,300
1,588,285
1,576,286
1,582,297
1,589,298
1,582,294
1,628,900
1,601,891
1,578,890
1,615,896
1,622,898
1,604,888
1,587,886
1,582,927
1,599,925
1,585,908
1,593,918
1,593,909
1,611,913
1,605,896
1,613,896
1,606,893
1,574,911
1,604,907
1,616,902
1,618,903
1,606,915
1,608,909
1,618,902
1,617,901
1,624,907
1,615,914
1,613,911
1,608,904
1,606,911
1,610,919
1,598,919
1,606,916
1,600,910
1,600,918
1,593,922
1,600,925
1,601,913
1,611,904
1,595,921
1,609,929
1,613,923
1,663,903
1,664,895
1,654,908
1,659,905
1,665,898
1,672,901
1,661,899
1,663,902
1,671,901
1,651,901
1,665,899
1,664,897
1,603,900
1,598,900
1,604,906
1,609,907
1,603,910
1,606,905
1,618,896
1,593,901
1,609,901
1,606,896
1,611,892
1,601,894
1,662,1378
1,591,1339
1,633,1361
1,615,1349
1,612,1335
1,657,1372
1,620,1302
1,651,1328
1,644,1316
1,657,1331
1,615,1335
1,591,1337
1,620,1332
1,644,1334
1,646,1352
1,597,1318
1,638,1309
1,630,1343
1,611,1317
1,615,1346
1,627,1352
1,624,1350
1,632,1349
1,633,1352
1,630,1356
1,624,1348
1,629,1350
1,632,1346
1,620,1345
1,622,1352
1,624,1361
1,630,1298
1,634,1311
1,649,1301
1,631,1311
1,639,1313
1,635,1307
1,630,1299
1,625,1309
1,650,1312
1,633,1300
1,642,1313
1,636,1314
1,617,1355
1,622,1353
1,622,1352
1,618,1352
1,622,1337
1,619,1347
1,618,1358
1,630,1347
1,617,1349
1,622,1350
1,622,1351
1,616,1347
1,653,1340
1,654,1334
1,655,1329
1,645,1325
1,654,1323
1,642,1323
1,652,1326
1,644,1321
1,656,1326
1,652,1344
1,653,1332
1,646,1326
1,628,444
1,630,442
1,604,469
1,594,503
1,629,488
1,607,486
1,625,479
1,602,482
1,621,475
1,647,486
1,597,474
1,632,456
1,614,484
1,632,448
1,654,485
1,627,492
1,613,459
1,654,485
1,647,477
1,656,481
1,655,484
1,661,484
1,658,485
1,655,485
1,658,480
1,657,480
1,659,480
1,654,481
1,651,484
1,656,461
1,649,461
1,658,471
1,647,466
1,642,456
1,653,461
1,657,463
1,653,465
1,659,477
1,648,466
1,656,475
1,653,457
1,590,455
1,593,459
1,595,454
1,596,456
1,590,458
1,591,458
1,597,458
1,591,454
1,594,455
1,602,461
1,596,468
1,594,454
1,639,448
1,646,452
1,643,447
1,637,449
1,651,456
1,643,450
1,637,447
1,639,445
1,633,443
1,642,445
1,642,448
1,627,441
1,615,1224
1,601,1222
1,599,1275
1,627,1229
1,588,1281
1,582,1275
1,633,1221
1,634,1203
1,660,1186
1,629,1217
1,670,1162
1,607,1231
1,594,1220
1,600,1265
1,631,1209
1,588,1277
