index,axis-0,axis-1,axis-2
417,2.0,607.2044785320759,99.17324011027813
418,2.0,604.5945288538933,169.20859813690186
419,2.0,602.6999462544918,59.57141023874283
420,2.0,601.046858638525,122.01419462729245
421,2.0,599.679823756218,1246.5120397210121
422,2.0,600.20992423594,678.4933465719223
423,2.0,597.7248553931713,879.3616818189621
424,2.0,595.7346768081188,193.67356783151627
425,2.0,596.3123091757298,103.55231127142906
426,2.0,593.5468792319298,1384.5407085418701
427,2.0,594.433233499527,1326.4325749278069
428,2.0,594.3828268051147,1249.5074141323566
429,2.0,592.6414570510387,185.54378014802933
430,2.0,592.123645760119,111.65061902999878
431,2.0,591.5406023263931,48.546756595373154
432,2.0,591.340564519167,84.39370730519295
433,2.0,589.5980901420116,909.5091888904572
434,2.0,588.6785743236542,1383.4926421046257
435,2.0,589.433760792017,1331.3226877748966
436,2.0,588.5761432051659,77.35843053460121
437,2.0,587.5156232714653,502.5498788356781
438,2.0,587.0997491627932,1090.3755502700806
439,2.0,587.5230623483658,45.27680143713951
440,2.0,585.7364776432514,1219.3130688369274
441,2.0,584.3617801070213,1227.5830344557762
442,2.0,583.3887818753719,1321.6274601519108
443,2.0,581.7230603694916,95.82176722586155
444,2.0,582.2122683227062,62.512275248765945
445,2.0,581.5190734267235,899.5326246917248
446,2.0,579.6328471899033,1144.5045955479145
447,2.0,580.2762384414673,1088.6063877642155
448,2.0,579.7959020584822,1080.4175297021866
449,2.0,579.5785984098911,908.1720795482397
450,2.0,580.26478099823,121.68675112724304
451,2.0,578.6597732007504,290.4448287785053
452,2.0,577.5033368170261,972.5869190990925
453,2.0,577.2456265687943,1224.3724676966667
454,2.0,576.3960357308388,358.5873314142227
455,2.0,574.8446399569511,1342.8228963315487
456,2.0,574.5043395161629,185.29320973157883
457,2.0,572.7426267266273,660.3665134608746
458,2.0,572.3697237968445,1147.5029320120811
459,2.0,568.381477355957,1218.6581723093987
460,2.0,567.6256656944752,60.49343213438988
461,2.0,567.5246164798737,113.33458378911018
462,2.0,566.3155509233475,1357.511482566595
463,2.0,565.4035940766335,77.04973528534174
464,2.0,563.9588411413133,308.1613851636648
465,2.0,563.344323515892,302.5380482375622
466,2.0,561.5394983291626,1163.5830653607845
467,2.0,561.6817412078381,659.6198687851429
468,2.0,562.3609526157379,200.3521180152893
469,2.0,558.6230575740337,1343.8092180639505
470,2.0,558.5593906641006,1234.440823495388
471,2.0,557.5088197290897,761.2857172489166
472,2.0,558.1542514562607,168.17153742909431
473,2.0,555.6543673276901,1206.821274831891
474,2.0,556.3806504905224,146.26184624433517
475,2.0,555.512073636055,1351.3303809165955
476,2.0,555.0740657225251,990.2050675749779
477,2.0,554.204391181469,1222.7122213840485
478,2.0,554.5150853991508,746.3844598531723
479,2.0,553.6142446696758,311.6168553829193
480,2.0,553.3296011090279,1179.3465936779976
481,2.0,553.1972243487835,157.49549007415771
482,2.0,552.4336440861225,1201.3356890380383
483,2.0,550.7328253388405,968.2424820661545
484,2.0,546.9112550914288,315.7557679861784
485,2.0,543.712150812149,977.5514618456364
486,2.0,542.5791594088078,944.7403968572617
487,2.0,543.2459888607264,142.2414713948965
488,2.0,539.6169968545437,972.6556743085384
489,2.0,539.866748124361,77.58515897393227
490,2.0,538.57866153121,317.46886146068573
491,2.0,537.5907498896122,1332.5985785722733
492,2.0,538.0303349047899,61.73545441031456
493,2.0,535.7924731075764,1214.8971323519945
494,2.0,535.6563300192356,1208.2956368923187
495,2.0,535.4333325922489,1295.3883300423622
496,2.0,535.3297135531902,86.42123013734818
497,2.0,534.477490156889,1328.2967594265938
498,2.0,533.6812797188759,719.6504649221897
499,2.0,533.4441149532795,744.4057628810406
500,2.0,530.6440416574478,1292.4218111038208
501,2.0,530.273711591959,730.0775332227349
502,2.0,529.4408347904682,1128.4380402565002
503,2.0,528.7087701261044,1070.7584241628647
504,2.0,529.4754852354527,1054.4065628647804
505,2.0,527.3577838242054,1341.5386241078377
506,2.0,526.636428296566,1061.4655729234219
507,2.0,527.2057599127293,82.56690126657486
508,2.0,526.2719827592373,1124.6913488805294
509,2.0,526.4057159721851,63.450221478939056
510,2.0,525.1497050523758,1134.4922379255295
511,2.0,524.3040181696415,1174.5727183520794
512,2.0,523.1578260958195,1129.5499627292156
513,2.0,523.4368140995502,1049.4679619967937
514,2.0,521.7152774631977,1004.3850680887699
515,2.0,520.7337447106838,1330.2454608380795
516,2.0,520.5868316292763,1169.2732863724232
517,2.0,521.4050923287868,1055.344064205885
518,2.0,521.3213492035866,329.79952089488506
519,2.0,520.2772234678268,1341.4729575812817
520,2.0,518.0959934070706,1373.6721195876598
521,2.0,518.1062499210238,1158.0473003573716
522,2.0,515.2981326282024,356.4035720527172
523,2.0,514.4472176730633,1193.276891797781
524,2.0,513.6351939439774,1140.4948081374168
525,2.0,513.6397114098072,1118.5614501535892
526,2.0,514.4489435553551,1067.5468295812607
527,2.0,513.9478597044945,69.93389050662518
528,2.0,511.62501269578934,1175.2894997000694
529,2.0,510.5703426003456,727.2159713357687
530,2.0,509.56616082787514,1193.5452031493187
531,2.0,510.13320392370224,361.8913482055068
532,2.0,510.50899535417557,310.4545233845711
533,2.0,508.8388465195894,388.2508727610111
534,2.0,505.6610199213028,1200.3441042602062
535,2.0,506.113098859787,722.7312560975552
536,2.0,506.08028837293386,344.7630403935909
537,2.0,504.61523205041885,1185.6121757626534
538,2.0,504.89701617509127,705.0417660288513
539,2.0,504.548823595047,727.5546427369118
540,2.0,502.6186529099941,390.66845256090164
541,2.0,502.4611531794071,296.37855410575867
542,2.0,500.5820946097374,364.4719471335411
543,2.0,499.6940069794655,358.5864497423172
544,2.0,498.6652594804764,344.7257502377033
545,2.0,497.8115463703871,1311.6631488800049
546,2.0,497.7187185883522,1306.4018132984638
547,2.0,496.603867739439,1233.5453219413757
548,2.0,497.2219877690077,1172.2906151115894
549,2.0,495.57288414239883,1318.4797357022762
550,2.0,496.2373479604721,1035.1714495420456
551,2.0,495.231856867671,711.8445608317852
552,2.0,491.0653695091605,1390.0599047541618
553,2.0,491.3309669494629,1323.7441753447056
554,2.0,491.4183954000473,1195.7877847105265
555,2.0,489.4035672843456,1162.4589429497719
556,2.0,487.46697130799294,1246.3741264939308
557,2.0,487.2443726658821,220.68739759922028
558,2.0,486.0825759842992,1319.933910407126
559,2.0,486.2230895161629,1230.3405373990536
560,2.0,484.7522791326046,1376.727597951889
561,2.0,483.619820445776,945.3235513567924
562,2.0,479.0120168812573,226.04121758416295
563,2.0,478.49824315309525,1192.208190008998
564,2.0,477.74279993772507,961.5995462238789
565,2.0,478.0896453335881,948.1416395902634
566,2.0,478.2700786292553,200.38179469108582
567,2.0,475.3985776901245,938.7230436503887
568,2.0,475.31510430574417,204.48111787438393
569,2.0,474.05531331524253,1329.4451977908611
570,2.0,473.36188462376595,1383.3459081351757
571,2.0,472.420850366354,1292.4785357117653
572,2.0,471.18328335881233,1351.9075701832771
573,2.0,469.5439407527447,170.32288959622383
574,2.0,469.33976700901985,1322.537964463234
575,2.0,469.1066528186202,1232.1646474450827
576,2.0,467.27450463175774,1389.6912889778614
577,2.0,463.2331126332283,1268.441243082285
578,2.0,463.0482844039798,736.042373072356
579,2.0,463.30891355872154,169.53441634774208
580,2.0,462.3842278420925,233.47358977794647
581,2.0,461.2897340655327,1040.4520314335823
582,2.0,460.27847024798393,211.61279225349426
583,2.0,457.66715198755264,1350.8139198869467
584,2.0,458.08015639334917,1018.9205943346024
585,2.0,458.7876577973366,223.67718237638474
586,2.0,456.84600284695625,1170.7186455130577
587,2.0,455.58582931756973,1166.4159862101078
588,2.0,455.2528882622719,1383.2459984719753
589,2.0,455.4013902246952,1186.6806358397007
590,2.0,454.75628949701786,736.2400455325842
591,2.0,454.8092427700758,231.66687816381454
592,2.0,453.28938764333725,318.92404486984015
593,2.0,452.37264826893806,236.54718154668808
594,2.0,451.4563372731209,1256.4286470413208
595,2.0,451.4419479072094,212.1400346904993
596,2.0,450.41918355226517,1167.6097151637077
597,2.0,450.51114028692245,634.3366705775261
598,2.0,448.45682537555695,1271.553239941597
599,2.0,448.399899572134,1022.3107919692993
600,2.0,448.26424354314804,732.3943569660187
601,2.0,446.4847447872162,1035.6946183145046
602,2.0,447.4983709156513,130.49251931905746
603,2.0,445.2304876446724,1043.2645857334137
604,2.0,441.74740064144135,201.58763134479523
605,2.0,438.6911025047302,949.6086865663528
606,2.0,437.53267073631287,1267.4935347139835
607,2.0,435.3095142841339,445.4665622115135
608,2.0,433.5387706756592,911.4156008958817
609,2.0,431.61368185281754,895.3464217782021
610,2.0,429.63113191723824,178.49022787809372
611,2.0,424.2164376974106,1297.1805123835802
612,2.0,424.35911962389946,1007.458487033844
613,2.0,422.45666095614433,630.3186468183994
614,2.0,418.5750198662281,925.5558668375015
615,2.0,418.2572484612465,969.1878646314144
616,2.0,414.58852046728134,940.8185696154833
617,2.0,415.31618788838387,747.4620585441589
618,2.0,413.8929543271661,283.55443397164345
619,2.0,413.1331053227186,735.2606850266457
620,2.0,412.4906743168831,607.4840368628502
621,2.0,412.9008082598448,601.1711256504059
622,2.0,410.92138531059027,950.0232189819217
623,2.0,408.69614920020103,915.6783189177513
624,2.0,409.03734688833356,628.0351424440742
625,2.0,407.5765778720379,730.6414034366608
